variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	num_eigenvalues	combination	n_unique	cos	cos_std	n_parcel	n_task
0.032916108282316364	0.013815949449194611	-1000000003595.8856	-1000000056332.1956	-62.873549030218996	-69.22509099510586	7	(0, 4, 8, 10, 11, 17, 26)	7	0.8008614182472229	0.06951353698968887	4	7
0.035270099122317204	0.013201990263782923	-86339.10978401822	-1000000065188.8357	-48.3169063775976	-70.3535499354346	7	(8, 10, 16, 17, 19, 21, 24)	7	0.7912137508392334	0.055617690086364746	4	7
0.03199717846242205	0.012150107419543175	-6826.821128813898	-1000000005709.1907	-44.035064201529785	-66.96271066326923	7	(0, 3, 7, 8, 12, 14, 21)	7	0.8268546462059021	0.059556059539318085	4	7
0.03858389541446303	0.021071852126314485	-2665.015359327507	-1000000002294.6628	-39.73888053897332	-62.48709917858004	7	(0, 4, 10, 15, 19, 20, 24)	7	0.7574105262756348	0.06397484242916107	4	7
0.030865762837680735	0.01798735465843558	-3809.6170894651805	-1000000003140.3843	-41.28528924800962	-63.72797510253797	7	(3, 8, 9, 13, 16, 23, 26)	7	0.7780571579933167	0.06587090343236923	4	7
0.03526068471033028	0.015937678002200868	-255817.96007490827	-1000000112812.8291	-46.638469652104476	-68.94252060679557	7	(7, 12, 18, 20, 23, 25, 26)	7	0.763174831867218	0.07121752202510834	4	7
0.03508076098153112	0.014814434258764888	-5399.5674418565395	-1000000005200.243	-41.998497322985855	-65.5309607344564	7	(4, 6, 12, 18, 21, 23, 25)	7	0.7569189071655273	0.0698731392621994	4	7
0.027739988943632502	0.015090649173991968	-4374.5519261743475	-1000000003568.4901	-42.359268937490356	-64.75380367182277	7	(4, 8, 9, 14, 20, 23, 25)	7	0.771942675113678	0.07282016426324844	4	7
0.030824678932055757	0.01798742996396967	-8686.450607878665	-1000000007804.924	-43.94753219294041	-66.21260330929331	7	(2, 8, 13, 16, 18, 20, 24)	7	0.7999302744865417	0.055518463253974915	4	7
0.034032485840932464	0.014585589912110338	-1000000002991.1718	-1000000020498.0166	-62.331893899732144	-67.51204269805585	7	(2, 4, 7, 9, 24, 25, 27)	7	0.8078837990760803	0.06155604496598244	4	7
0.032464607755006404	0.011936902414353462	-7747.886319380587	-1000000006427.6654	-43.761693083334364	-66.74838269713051	7	(1, 4, 5, 8, 14, 21, 26)	7	0.8005320429801941	0.07807235419750214	4	7
0.030109134311344505	0.014097702844780988	-1000000004463.1072	-2000000003353.7622	-63.50164359392343	-86.07000009969991	7	(2, 6, 8, 16, 21, 22, 24)	7	0.7780709266662598	0.054522156715393066	4	7
0.03650276567140613	0.014753641379219397	-18405.000642985055	-1000000017297.388	-44.61544196668246	-67.71984470012256	7	(0, 2, 7, 9, 10, 11, 16)	7	0.7961266040802002	0.05676119774580002	4	7
0.02690185159439557	0.013745492311003974	-10139.200093695828	-1000000009523.3842	-44.65626872830279	-67.34704590749472	7	(6, 7, 13, 18, 20, 22, 24)	7	0.7940652370452881	0.06093662604689598	4	7
0.033213752568359275	0.016404762183265167	-7446.837959845346	-1000000007026.2983	-42.901492539655194	-65.82168844424046	7	(4, 5, 11, 13, 22, 23, 27)	7	0.7801947593688965	0.06423018127679825	4	7
0.036998313940025104	0.018418634945734574	-4181.9197147798695	-1000000003606.9591	-41.44813333405473	-64.26294221305031	7	(0, 7, 9, 10, 14, 15, 20)	7	0.7754387855529785	0.06611622124910355	4	7
0.034452148094810606	0.017478837738150822	-11549.23177145407	-1000000011170.7872	-43.45561735379454	-66.41023992045686	7	(6, 11, 14, 16, 17, 20, 24)	7	0.7777805328369141	0.06210825964808464	4	7
0.05287741350387356	0.023159237239316673	-2322.9967682986658	-1000000002143.594	-38.19634983702015	-61.97546752529533	7	(1, 2, 11, 14, 15, 19, 23)	7	0.740868866443634	0.06893322616815567	4	7
0.04850400016660868	0.021433298104362793	-2906.639439431371	-1000000002428.7958	-39.495222220913774	-62.54288736248594	7	(1, 2, 7, 13, 15, 18, 27)	7	0.7488718032836914	0.07109478861093521	4	7
0.032943299346750214	0.01312778888154496	-11379.29194498489	-1000000010228.1653	-44.58039094896777	-67.52457672955097	7	(0, 4, 8, 10, 16, 18, 25)	7	0.7964432835578918	0.070127472281456	4	7
0.041567737579806696	0.02010829784864002	-2795.578320869845	-1000000002451.9113	-39.666323306095265	-62.740136380053976	7	(2, 3, 6, 7, 13, 18, 27)	7	0.7916581034660339	0.06273560225963593	4	7
0.039526141080686375	0.020128606582191767	-4859.165672568761	-1000000003302.987	-40.66429149709959	-63.47115960830514	7	(1, 3, 4, 8, 10, 17, 23)	7	0.7789669036865234	0.060497790575027466	4	7
0.036983299312062075	0.016715231284705367	-5240.57149744798	-1000000004701.8346	-42.35773452895918	-65.4317250219508	7	(0, 3, 4, 9, 15, 22, 26)	7	0.7946460843086243	0.07610379904508591	4	7
0.03910939136306734	0.018125651105893672	-21234.131724008254	-1000000009557.3667	-43.80802709884561	-66.07506806833054	7	(2, 4, 6, 8, 10, 17, 18)	7	0.7977547645568848	0.0683547630906105	4	7
0.03833156141050638	0.018234798688598307	-4560.072814446084	-1000000004028.505	-41.50722730379139	-64.48503125926372	7	(3, 7, 9, 11, 15, 24, 25)	7	0.7681123614311218	0.06258568912744522	4	7
0.04777293801858785	0.016848210711920397	-1000000007800.199	-1000000027683.1796	-62.50263208615172	-68.75545971644627	7	(1, 2, 6, 11, 15, 25, 27)	7	0.7845177054405212	0.06486985832452774	4	7
0.032393039092703746	0.013423497763912677	-8134.988602734204	-1000000006408.4923	-43.69181047317795	-66.10949651909583	7	(1, 8, 10, 14, 18, 21, 24)	7	0.7818593978881836	0.06133899837732315	4	7
0.036022651462133196	0.015099212026672373	-7706.827057823613	-1000000006230.1709	-42.8413788062487	-65.81998247490907	7	(1, 8, 10, 14, 16, 21, 23)	7	0.7727405428886414	0.06688306480646133	4	7
0.028335205155544357	0.011092735452185072	-1000000007741.7186	-1000000022401.449	-65.08701487490487	-69.90626172822991	7	(0, 3, 6, 9, 12, 21, 22)	7	0.815908670425415	0.05305413901805878	4	7
0.04054406803573016	0.018995428616211986	-3619.317692133279	-1000000002941.3292	-40.42319791134432	-63.49594202773456	7	(1, 2, 5, 8, 16, 23, 26)	7	0.7701155543327332	0.06454338878393173	4	7
0.043158067490122895	0.01759635256423083	-4229.688157506014	-1000000003863.9357	-41.44948661211615	-64.56435972630891	7	(0, 12, 13, 15, 16, 19, 27)	7	0.7519876956939697	0.06666579097509384	4	7
0.03365579662179591	0.015329347898508866	-11834.878578257423	-1000000009540.7925	-44.262011904516456	-66.74372076820063	7	(6, 8, 11, 13, 14, 17, 27)	7	0.7774681448936462	0.06817600876092911	4	7
0.03675133356910018	0.018810669053877724	-6367.013688411602	-1000000005222.8527	-42.55675067852302	-64.95214448867287	7	(3, 4, 5, 8, 13, 17, 19)	7	0.7847536206245422	0.06287720054388046	4	7
0.03870744154915194	0.017374645271269216	-4963.759721991369	-1000000004088.3632	-41.44156394036236	-64.56994802075431	7	(1, 3, 10, 21, 23, 24, 27)	7	0.7808146476745605	0.05508777126669884	4	7
0.046067132100923204	0.02150570424027448	-3575.9684398670192	-1000000002909.6976	-39.76679718241853	-62.97360645092108	7	(2, 4, 10, 15, 22, 23, 27)	7	0.7544539570808411	0.0662086009979248	4	7
0.03582009713074812	0.014279026401675133	-5557.102344106917	-1000000004872.4664	-42.49412414644058	-65.58217567178576	7	(0, 1, 6, 8, 18, 23, 25)	7	0.7684299349784851	0.06577303260564804	4	7
0.04536637175015241	0.015690025173382496	-8704.986969000645	-1000000007690.4204	-43.173476162298236	-66.76398330814068	7	(1, 11, 15, 16, 18, 21, 26)	7	0.8007428050041199	0.0587683841586113	4	7
0.03698077707109128	0.015359956009184559	-1000000006738.7253	-2000000005190.0952	-64.82341549732465	-87.50462609308643	7	(5, 6, 9, 16, 17, 19, 24)	7	0.7836441993713379	0.04898446053266525	4	7
0.02546686466648228	0.010922446721934148	-35813.382252422605	-1000000022156.4973	-48.219029081506704	-69.46759215753008	7	(1, 6, 7, 8, 9, 20, 22)	7	0.8037924766540527	0.05534074828028679	4	7
0.033722113648819475	0.010009585743245729	-88625.01500715071	-1000000053672.4786	-49.08196735972086	-71.55665974201739	7	(6, 8, 10, 11, 18, 21, 27)	7	0.800910234451294	0.06296855956315994	4	7
0.03678802326892997	0.014051442772757161	-5866.621935563806	-1000000005366.6832	-42.61185237529911	-66.01977649248116	7	(0, 1, 5, 12, 22, 23, 27)	7	0.7697437405586243	0.06282363086938858	4	7
0.03997872204367496	0.01692979533614498	-4702.437686187172	-1000000004420.6486	-41.10969774149556	-64.75495486908275	7	(4, 5, 7, 14, 17, 21, 23)	7	0.7607205510139465	0.06738457083702087	4	7
0.033427755578422494	0.012050565331328934	-7190.329576582648	-1000000005817.843	-43.9296588025232	-66.58802205205765	7	(0, 1, 7, 14, 16, 22, 24)	7	0.7853278517723083	0.05846133083105087	4	7
0.03307271304489353	0.014292037747645434	-36654.50499054912	-1000000019463.8252	-45.653346689343195	-67.6157176374589	7	(1, 8, 10, 11, 14, 20, 27)	7	0.7905645370483398	0.06662222743034363	4	7
0.03740768911279638	0.012094367405166367	-1000000010266.5203	-2000000009783.724	-65.66016492288057	-89.3640837721635	7	(1, 5, 6, 11, 12, 17, 21)	7	0.8129202723503113	0.05955372378230095	4	7
0.03822992015701096	0.017464284580381705	-4540.505474771976	-1000000003864.6475	-41.32733505146816	-64.34133908478498	7	(1, 2, 10, 16, 20, 22, 27)	7	0.7863938808441162	0.062232647091150284	4	7
0.03212894851710948	0.014911491255882136	-75199.97932975629	-1000000026565.5369	-47.657299923312095	-69.54881347901474	7	(2, 5, 10, 12, 20, 21, 22)	7	0.7973830103874207	0.06099414452910423	4	7
0.031852538084907414	0.01297904359977594	-22313.487112328727	-1000000021066.4519	-46.78831525419017	-69.41581877471762	7	(1, 5, 9, 10, 11, 13, 14)	7	0.7898955941200256	0.06310839205980301	4	7
0.04441495329511837	0.018869091461652672	-14827.767462275184	-1000000014624.207	-42.81851505157631	-66.59707985539643	7	(10, 11, 14, 17, 18, 23, 27)	7	0.7676029205322266	0.06650202721357346	4	7
0.03430425960608714	0.013430546646918194	-8797.020578693886	-1000000007217.6583	-44.20896440297008	-66.8961106423002	7	(4, 6, 8, 10, 16, 19, 26)	7	0.7901773452758789	0.0673518180847168	4	7
0.0339132574246993	0.012446778657419806	-1000000006462.6935	-2000000003669.041	-64.1993891507933	-86.74273426384809	7	(1, 3, 5, 6, 7, 9, 22)	7	0.8184002041816711	0.049285221844911575	4	7
0.04171592999192999	0.01887718145286731	-1000000002107.0714	-1000000060769.6014	-60.62626114445663	-67.14647322734417	7	(2, 3, 4, 19, 20, 25, 27)	7	0.8051398396492004	0.06784575432538986	4	7
0.039977248975927825	0.017484566832169132	-10468.534949988822	-1000000009226.3138	-42.7947947268143	-65.8479217847251	7	(8, 12, 15, 16, 22, 23, 27)	7	0.7471595406532288	0.060332342982292175	4	7
0.033239323225807665	0.015051039171569889	-5935.677064664182	-1000000004886.487	-43.239316636772784	-65.47806373067544	7	(1, 8, 9, 13, 14, 18, 19)	7	0.7802020907402039	0.07245011627674103	4	7
0.03885506634145403	0.017380173064746835	-4292.370644015408	-1000000003476.3445	-41.04393278004746	-63.99687427105967	7	(0, 1, 14, 17, 20, 23, 25)	7	0.7540438771247864	0.07388269156217575	4	7
0.04490036938606276	0.015762255669860323	-3902.8700819604846	-1000000003716.6161	-41.20495603384986	-64.93930297145602	7	(0, 7, 11, 14, 15, 19, 25)	7	0.7837530970573425	0.06147380918264389	4	7
0.04527497736658928	0.01597234522934974	-31670.816543943896	-1000000011792.2286	-44.23183278626591	-66.92727795087455	7	(1, 3, 11, 16, 17, 19, 25)	7	0.8271345496177673	0.057707495987415314	4	7
0.03975798837920695	0.01891204198071261	-9902.100122157917	-1000000004440.7872	-42.66704233611291	-64.49619655673136	7	(6, 7, 8, 9, 15, 18, 23)	7	0.747755229473114	0.06391306966543198	4	7
0.03567932169371997	0.016753102156738444	-5090.955991677105	-1000000003490.5554	-41.85809856693736	-64.25049532597019	7	(1, 5, 7, 8, 20, 23, 27)	7	0.776526153087616	0.06250780075788498	4	7
0.03277543054443351	0.016161023564370127	-9648.813996427618	-1000000009368.0322	-43.68258319317958	-66.63744262810116	7	(4, 10, 12, 13, 18, 19, 20)	7	0.7847824692726135	0.0703929215669632	4	7
0.04070771512480111	0.018055327017061838	-24647.586723100718	-1000000007008.644	-44.73265203845162	-66.35507774707894	7	(2, 4, 6, 9, 16, 17, 18)	7	0.8158888220787048	0.06328824162483215	4	7
0.04121119058339851	0.01230096992613593	-7474.2024790211135	-1000000006492.8539	-43.29902927125222	-66.82811734612812	7	(1, 6, 7, 12, 17, 19, 26)	7	0.7976440787315369	0.058647818863391876	4	7
0.032381239255232216	0.01315258113356504	-1000000003804.2753	-2000000002813.2278	-63.315533233085304	-85.8712393065704	7	(0, 8, 10, 13, 19, 25, 27)	7	0.7738779187202454	0.0643383264541626	4	7
0.03189087137965794	0.013132797179195316	-10292.374165629577	-1000000009046.2488	-44.24619147856167	-67.0503058252948	7	(2, 4, 6, 7, 8, 22, 26)	7	0.8115220665931702	0.06518617272377014	4	7
0.03603741727967785	0.017003225277971254	-4847.618505348299	-1000000003199.7991	-41.68359910305864	-64.11338004196755	7	(4, 10, 19, 22, 23, 24, 27)	7	0.7689102292060852	0.05792160704731941	4	7
0.03570028384940116	0.0165838547963119	-1000000002478.601	-1000000016207.4392	-61.46642642098515	-66.5834574263664	7	(10, 12, 16, 23, 24, 25, 27)	7	0.7668023705482483	0.058110516518354416	4	7
0.03198322817527508	0.015380382720758605	-5481.9469641168835	-1000000004622.9763	-42.83197787827637	-65.3087681884031	7	(4, 10, 18, 19, 20, 22, 24)	7	0.7866206169128418	0.06052323058247566	4	7
0.03689040785379233	0.018861784736767237	-3574.3484050078505	-1000000003123.9432	-40.386702726332416	-63.445092027743705	7	(11, 12, 14, 17, 20, 23, 26)	7	0.7596303820610046	0.07182515412569046	4	7
0.046390064258376884	0.01836637442536948	-5396.42726168938	-1000000005084.7227	-41.356055873052114	-65.07929712508259	7	(0, 3, 5, 7, 15, 17, 21)	7	0.795360267162323	0.07247889786958694	4	7
0.031806035317590436	0.013508029379119045	-1000000003844.4376	-2000000002948.1833	-63.3518179484296	-85.93162101080276	7	(6, 8, 12, 17, 24, 25, 27)	7	0.7720324397087097	0.060021355748176575	4	7
0.041656420667003854	0.0193726068768767	-5598.5433922553575	-1000000004791.9374	-41.643718175359496	-64.3197058289174	7	(1, 15, 16, 18, 20, 24, 26)	7	0.7490290999412537	0.06781382858753204	4	7
0.0319184150775831	0.01568114032855141	-84322.10474174052	-1000000083168.0508	-46.25695549052221	-69.14700100090417	7	(9, 10, 16, 23, 24, 25, 26)	7	0.7744837403297424	0.059655483812093735	4	7
0.037531987636476055	0.01977929967207407	-20003.427120052143	-1000000012973.6987	-43.965540055592285	-66.44492569667806	7	(10, 13, 17, 19, 20, 23, 26)	7	0.7690458297729492	0.07013389468193054	4	7
0.03681048029606253	0.014767791659162791	-19999.17472748363	-1000000019644.4983	-44.48051548175117	-68.06258470736698	7	(0, 1, 3, 4, 10, 11, 26)	7	0.8323342204093933	0.06909284740686417	4	7
0.03243148211631899	0.017201391049751817	-5371.108653596362	-1000000004678.5853	-42.10711873037779	-64.7545997257192	7	(3, 5, 13, 17, 22, 24, 25)	7	0.7782658934593201	0.05989423766732216	4	7
0.03498814776552004	0.017038652098061227	-3841.706902900114	-1000000003494.9106	-40.9576110146318	-64.05971375114116	7	(0, 2, 4, 5, 14, 21, 24)	7	0.7813234329223633	0.06663267314434052	4	7
0.037295607782915956	0.015266647671481566	-25167.945477153346	-1000000021965.3285	-45.25404232732208	-67.69821866302934	7	(2, 7, 8, 9, 17, 26, 27)	7	0.7793185710906982	0.06681909412145615	4	7
0.04404298279855633	0.01748457672435604	-24639.182796126515	-1000000024046.2887	-45.00711215491037	-68.49652060814111	7	(5, 10, 12, 15, 17, 18, 22)	7	0.7808194160461426	0.06683318316936493	4	7
0.03776552636022234	0.02049308501317418	-4096.0859039152665	-1000000003132.2554	-40.51719905664641	-63.166406100668326	7	(1, 3, 9, 11, 13, 17, 23)	7	0.7804535031318665	0.06311678886413574	4	7
0.02944316978982178	0.01678030911080709	-11146.15479016522	-1000000007970.7472	-43.63198048334733	-65.7413485975377	7	(2, 8, 13, 18, 22, 24, 26)	7	0.7808599472045898	0.06075018644332886	4	7
0.03984348132408707	0.020859970069599706	-3788.62612880924	-1000000003350.9828	-40.60963716969706	-63.39017899948036	7	(0, 4, 15, 16, 17, 20, 24)	7	0.7589116096496582	0.06694350391626358	4	7
0.03882569476324881	0.02250174030933373	-4049.4704153372454	-1000000002752.8593	-40.51785241119329	-62.69204956166387	7	(0, 2, 8, 15, 20, 23, 24)	7	0.7540814876556396	0.06366903334856033	4	7
0.03251896826215484	0.012519188299709348	-1000000003357.6418	-2000000002982.2808	-62.94408951873587	-86.0847099436327	7	(1, 11, 14, 16, 20, 21, 22)	7	0.7894971370697021	0.06975653022527695	4	7
0.04536913816164476	0.016731396796485786	-22322.558911587876	-1000000010774.5975	-44.46656854352361	-67.15866009198373	7	(0, 3, 5, 10, 15, 26, 27)	7	0.8194321990013123	0.06059524789452553	4	7
0.04193087361784157	0.017215566786216746	-7966.905109132815	-1000000007435.8815	-42.25561124499905	-66.03229004776253	7	(2, 5, 14, 16, 18, 21, 26)	7	0.7793257236480713	0.06332503259181976	4	7
0.042686625784460516	0.016362914248186755	-12188.164914734298	-1000000007313.2266	-43.01325367250862	-66.18323748826748	7	(2, 3, 7, 16, 21, 26, 27)	7	0.7952249646186829	0.06710552424192429	4	7
0.031099724093722615	0.015642533715368195	-1000000002872.3975	-1000000034888.5535	-62.65489659880144	-68.01723843276031	7	(4, 12, 13, 15, 21, 22, 24)	7	0.7746937870979309	0.06400307267904282	4	7
0.04494939518666886	0.018324591268918843	-5649.657467963416	-1000000005516.8411	-41.263676839695805	-64.98597062884409	7	(1, 4, 6, 10, 15, 17, 26)	7	0.7874336838722229	0.07740350812673569	4	7
0.029147612599375636	0.014901198044852485	-5042.534793941011	-1000000004001.4409	-42.61128488066483	-65.11948366004603	7	(0, 4, 8, 11, 12, 13, 17)	7	0.7906699180603027	0.06522513180971146	4	7
0.031092195086908834	0.013317435089915211	-39684.64664145607	-1000000035024.0977	-45.77683831513577	-68.69688898179348	7	(7, 9, 14, 16, 24, 25, 26)	7	0.7708502411842346	0.06616481393575668	4	7
0.03550256171813502	0.016258991115310043	-9627.890139105137	-1000000007971.4978	-43.023387302733845	-65.97277013301495	7	(1, 3, 8, 12, 22, 23, 27)	7	0.7751569747924805	0.06153029575943947	4	7
0.03231257697370836	0.014750097818550254	-18204.243380753698	-1000000017523.3696	-45.24085408963866	-68.04415047691919	7	(0, 7, 9, 10, 11, 17, 20)	7	0.8013189435005188	0.06558728218078613	4	7
0.031014074206154516	0.011505076595647123	-15275.437068103654	-1000000012671.9451	-46.128777285751625	-68.46516142576726	7	(6, 7, 8, 11, 19, 21, 24)	7	0.7866489291191101	0.049303099513053894	4	7
0.03664819247232028	0.016638175048639865	-5613.587135136637	-1000000004911.943	-42.39337350307073	-65.31420300693851	7	(1, 5, 9, 14, 16, 17, 24)	7	0.7708921432495117	0.06138103827834129	4	7
0.02910841611748876	0.01729594082817113	-4519.074089988262	-1000000003386.1438	-41.84653707568303	-64.14465845467826	7	(0, 3, 8, 12, 20, 23, 24)	7	0.786228597164154	0.06016899272799492	4	7
0.036148610273858274	0.016622784678098315	-13547.088546539475	-1000000013193.0508	-44.065888870937556	-67.24093420636376	7	(10, 11, 12, 14, 16, 17, 20)	7	0.7910080552101135	0.07011239230632782	4	7
0.0381988904400032	0.02102773889379343	-2743.088803904458	-1000000002448.7875	-39.625919614741555	-62.54578322643639	7	(1, 2, 4, 5, 17, 20, 24)	7	0.801375150680542	0.06093154847621918	4	7
0.04732806005443938	0.022096891658893558	-2796.9551342148216	-1000000002398.0847	-39.44472281543271	-62.396150708312206	7	(2, 4, 13, 14, 15, 19, 27)	7	0.7472677230834961	0.07141585648059845	4	7
0.03850608422862379	0.01781279542935559	-4311.093721283168	-1000000003277.0321	-41.34474308418413	-63.93850286666307	7	(1, 2, 3, 8, 9, 19, 25)	7	0.798369824886322	0.05536014586687088	4	7
0.02922857868299051	0.015957112535745166	-4145.780128142846	-1000000003436.0494	-41.965652686165534	-64.3845027835172	7	(8, 9, 13, 14, 16, 23, 25)	7	0.758228063583374	0.07319366931915283	4	7
0.039130829699624295	0.01981047555563079	-1000000002291.188	-1000000026679.2196	-61.168118344960774	-66.52240733985344	7	(12, 15, 20, 23, 24, 25, 27)	7	0.7513611912727356	0.06548790633678436	4	7
0.03515555941528236	0.016081417028941544	-13196.440631123654	-1000000012949.3307	-43.70057441413309	-66.94194515748383	7	(2, 10, 11, 14, 20, 21, 25)	7	0.8006634712219238	0.06823170930147171	4	7
0.032343800223954035	0.017618229322184212	-9258.463921358154	-1000000005648.8168	-42.47926704769979	-64.774601018603	7	(3, 5, 8, 14, 20, 22, 23)	7	0.7780748009681702	0.0652977004647255	4	7
0.03651899801822106	0.016989775142711296	-6714.099609082471	-1000000006114.254	-42.17609276019496	-65.23817211723997	7	(1, 2, 6, 7, 10, 12, 20)	7	0.7954745292663574	0.058645911514759064	4	7
0.028318621065704718	0.013914364987825912	-7814.446273241276	-1000000007379.3656	-44.13268713336692	-67.02050302130587	7	(1, 4, 7, 13, 20, 22, 26)	7	0.8040735125541687	0.0649598240852356	4	7
0.04112663749642598	0.02045384784226434	-5562.283857344493	-1000000005169.6863	-40.78809560243009	-64.08585569954712	7	(2, 3, 6, 7, 10, 17, 24)	7	0.7899117469787598	0.055323246866464615	4	7
0.02941951885964476	0.016015225160494258	-6311.125057643012	-1000000005408.5732	-43.05307580556659	-65.57095654131054	7	(1, 8, 10, 13, 20, 23, 25)	7	0.7871585488319397	0.06614292412996292	4	7
0.03474527991821498	0.014663899474701633	-5418.326524513829	-1000000005084.4852	-42.54800091689695	-65.72768986564371	7	(0, 5, 14, 17, 20, 21, 25)	7	0.7712615132331848	0.07234025746583939	4	7
0.05028599484807232	0.024772726349561798	-4029.5510863061936	-1000000003675.7759	-39.25512573566617	-62.489782456462905	7	(2, 3, 10, 15, 18, 19, 20)	7	0.7606432437896729	0.06556015461683273	4	7
0.03442103803466551	0.015548864172084212	-5251.859522909252	-1000000004505.9362	-41.88317644827237	-64.79679405684139	7	(2, 4, 7, 9, 10, 24, 27)	7	0.7938568592071533	0.05600643530488014	4	7
0.032224522020549484	0.01585383537629103	-5405.297289508235	-1000000004645.574	-42.34160755026087	-65.22581335225554	7	(3, 4, 9, 10, 23, 24, 25)	7	0.7928104400634766	0.060377318412065506	4	7
0.034039000596726904	0.012018727185889554	-1000000011166.3956	-1000000569503.4037	-65.21153989072855	-73.42304639265713	7	(4, 9, 12, 17, 25, 26, 27)	7	0.7839168906211853	0.06953395158052444	4	7
0.041511154764977375	0.018375008040068034	-1000000004808.4899	-2000000004646.8315	-62.231847931073766	-85.93956990261734	7	(4, 5, 6, 10, 17, 18, 23)	7	0.779240071773529	0.06071481108665466	4	7
0.03914988166262966	0.020704156428610596	-4145.718315530244	-1000000003712.964	-41.0827885823638	-63.80553620021321	7	(2, 3, 9, 13, 15, 22, 26)	7	0.7694094181060791	0.06847190856933594	4	7
0.029081964364561667	0.008975351727347671	-1000000006903.1056	-1000000023042.6885	-65.12299996224411	-69.97342654370254	7	(0, 6, 9, 18, 21, 22, 25)	7	0.7782974243164062	0.058624692261219025	4	7
0.04014394792528292	0.019848104751997133	-3097.7276246187607	-1000000002759.4132	-39.95817718435324	-63.090260901541555	7	(2, 6, 7, 18, 20, 23, 26)	7	0.7739985585212708	0.06817348301410675	4	7
0.04369895698378589	0.020176344861801514	-4846.83012055451	-1000000004020.9281	-41.128077574285996	-64.04443713587109	7	(2, 3, 17, 19, 20, 22, 27)	7	0.7870752811431885	0.06361041218042374	4	7
0.039346222633280706	0.018189541597570427	-5131.8622267519895	-1000000003608.0083	-41.7067412191309	-64.02109720196961	7	(1, 2, 8, 14, 16, 19, 24)	7	0.7695000767707825	0.05546673759818077	4	7
0.04362429975565027	0.016753181905340853	-7457.81885939232	-1000000006874.8069	-42.32235489395343	-65.85897929747091	7	(1, 2, 6, 10, 12, 18, 19)	7	0.7930890917778015	0.05909401550889015	4	7
0.03793157144511329	0.018748331422464126	-3782.8929525183185	-1000000002943.6302	-41.11540028207659	-63.58783401899821	7	(1, 4, 8, 15, 16, 20, 26)	7	0.7655206322669983	0.07195769250392914	4	7
0.037211738437986405	0.016246132942172448	-15605.87892338914	-1000000012507.2981	-44.92195608540508	-67.28370281326215	7	(2, 9, 16, 18, 19, 20, 22)	7	0.7935206294059753	0.06548259407281876	4	7
0.031649418707184136	0.010612894326862134	-1000000006786.3635	-2000000004874.4268	-65.38941328152617	-87.6952402146822	7	(1, 8, 16, 19, 20, 21, 22)	7	0.794797956943512	0.07135612517595291	4	7
0.03626241080542142	0.014704584150006183	-9096.724792954157	-1000000007090.1755	-43.598435436610345	-66.40933900349621	7	(6, 14, 16, 17, 22, 24, 27)	7	0.76576167345047	0.06283329427242279	4	7
0.03223868553526039	0.016977988051184254	-16715.29286392377	-1000000016451.7435	-45.228140118522475	-68.3267009356838	7	(3, 10, 11, 13, 17, 20, 22)	7	0.7984104156494141	0.06813418120145798	4	7
0.04008526387302301	0.016304329512180894	-13395.548170242397	-1000000013116.1512	-42.69097369628427	-66.21399337887584	7	(1, 10, 11, 12, 19, 23, 26)	7	0.7678610682487488	0.06393878906965256	4	7
0.04187500826636385	0.018290923573080847	-7149.4505842095	-1000000006317.5674	-42.055208781213494	-65.10104850615585	7	(0, 1, 6, 8, 14, 15, 23)	7	0.7571435570716858	0.06674038618803024	4	7
0.029753076881149122	0.010383765405056677	-38220.41082867504	-1000000034461.2506	-46.98215332475695	-70.03433547620433	7	(0, 8, 10, 12, 14, 25, 26)	7	0.8048942685127258	0.064425028860569	4	7
0.030409499055747167	0.012448899920489425	-16396.605296887727	-1000000011068.4365	-46.64229535199304	-68.75668908399584	7	(6, 8, 10, 13, 16, 18, 21)	7	0.7899575233459473	0.06469299644231796	4	7
0.02817969811797185	0.010150801774811891	-39686.82546077031	-1000000018612.6526	-47.385277039824196	-69.58226551074831	7	(4, 7, 9, 12, 16, 21, 22)	7	0.8042252063751221	0.05988498777151108	4	7
0.03453955438396533	0.009655529162262498	-65911.03757215686	-1000000023712.2126	-48.30949130178436	-70.75188750310953	7	(6, 7, 16, 18, 21, 22, 26)	7	0.7989775538444519	0.06415969133377075	4	7
0.043193155639572274	0.014409582841487814	-5838.629562617312	-1000000005516.7845	-42.12998736283265	-65.85059276502477	7	(1, 12, 17, 18, 21, 23, 27)	7	0.7620565891265869	0.06707420200109482	4	7
0.04304218943344303	0.01888264326148299	-1000000003038.4481	-1000000095874.4447	-61.23093427158511	-68.34600561723786	7	(3, 18, 19, 20, 23, 25, 27)	7	0.7743885517120361	0.06657547503709793	4	7
0.03844000000452724	0.012561603693873526	-9640.70889468529	-1000000008673.0765	-44.19677403223184	-67.26441510828731	7	(1, 7, 8, 14, 15, 22, 25)	7	0.7784587740898132	0.07139375060796738	4	7
0.037318007546918185	0.016045422538450975	-1000000002980.27	-1000000016377.4242	-61.84618454615927	-67.1176312863276	7	(7, 10, 16, 23, 24, 25, 27)	7	0.7740181088447571	0.05722055956721306	4	7
0.02711975581140676	0.012445652357907264	-5315.670188699135	-1000000004332.2391	-43.42962552642787	-65.91336031020286	7	(0, 4, 6, 7, 8, 13, 26)	7	0.8005488514900208	0.06210360676050186	4	7
