offset	max_var	min_est	log_det	combination	has_repeats	dcbc
0.001	0.024739652685035588	3782.6389469888486	-41.778714338037865	(6, 20, 25, 16, 26, 6, 5, 2)	1	0.0420290045440197
0.1	0.7177396526850356	68.31230731117537	-15.945091762599485	(6, 20, 25, 16, 26, 6, 5, 2)	1	0.0420290045440197
1e-06	0.019057082476894353	3552.85512722971	-42.49585716646121	(14, 6, 19, 1, 28, 4, 3, 26)	0	0.04638427495956421
0.001	0.026050082476894353	2205.466160565041	-39.741028487974475	(14, 6, 19, 1, 28, 4, 3, 26)	0	0.04638427495956421
0.1	0.7190500824768944	68.16195912033616	-15.930992701741438	(14, 6, 19, 1, 28, 4, 3, 26)	0	0.04638427495956421
1e-06	0.021408621916222267	2002170.0862988085	-56.48876791956573	(14, 28, 15, 25, 24, 24, 2, 25)	1	0.053006529808044434
0.001	0.028401621916222263	3359.882374818182	-40.98223193722689	(14, 28, 15, 25, 24, 24, 2, 25)	1	0.053006529808044434
0.1	0.7214016219162223	67.99383661779142	-15.910956096611708	(14, 28, 15, 25, 24, 24, 2, 25)	1	0.053006529808044434
1e-06	0.024935670631720353	4622.9763448189215	-41.98326064479888	(3, 0, 15, 18, 2, 14, 9, 6)	0	0.04403301328420639
0.001	0.031928670631720356	2200.7620287862887	-38.962433083513346	(3, 0, 15, 18, 2, 14, 9, 6)	0	0.04403301328420639
0.1	0.7249286706317203	67.63544501029153	-15.875361140939923	(3, 0, 15, 18, 2, 14, 9, 6)	0	0.04403301328420639
1e-06	0.01847276546394468	1003378.839142336	-50.20353566870578	(12, 24, 15, 7, 12, 17, 14, 18)	1	0.04741803929209709
0.001	0.02546576546394468	2942.1532891811844	-40.78803245562123	(12, 24, 15, 7, 12, 17, 14, 18)	1	0.04741803929209709
0.1	0.7184657654639447	68.23464921014236	-15.937572468536805	(12, 24, 15, 7, 12, 17, 14, 18)	1	0.04741803929209709
1e-06	0.014378396911159151	1016933.0569704768	-53.989970073226985	(26, 12, 4, 4, 13, 7, 8, 27)	1	0.049994971603155136
0.001	0.021371396911159152	3610.533498043668	-42.172489825738396	(26, 12, 4, 4, 13, 7, 8, 27)	1	0.049994971603155136
0.1	0.7143713969111591	68.61862212019378	-15.97721256610661	(26, 12, 4, 4, 13, 7, 8, 27)	1	0.049994971603155136
1e-06	0.024864409164935576	1002005.2803696888	-47.77553351185089	(19, 2, 23, 4, 2, 28, 14, 10)	1	0.050667084753513336
0.001	0.031857409164935575	2430.485342724737	-39.1877088099263	(19, 2, 23, 4, 2, 28, 14, 10)	1	0.050667084753513336
0.1	0.7248574091649356	67.6479326277055	-15.876360121218264	(19, 2, 23, 4, 2, 28, 14, 10)	1	0.050667084753513336
1e-06	0.017895672536191044	1003775.2478445168	-50.43770251231293	(28, 26, 4, 11, 20, 26, 7, 17)	1	0.0459589958190918
0.001	0.024888672536191044	2986.5682494595235	-40.88265911858131	(28, 26, 4, 11, 20, 26, 7, 17)	1	0.0459589958190918
0.1	0.717888672536191	68.28472611894972	-15.942948744346406	(28, 26, 4, 11, 20, 26, 7, 17)	1	0.0459589958190918
1e-06	0.020277218281936214	1002832.8429622961	-49.35882557587772	(28, 24, 17, 27, 23, 14, 28, 0)	1	0.0491037517786026
0.001	0.027270218281936216	2754.674009533178	-40.25911900492185	(28, 24, 17, 27, 23, 14, 28, 0)	1	0.0491037517786026
0.1	0.7202702182819363	68.06603114137118	-15.920134605702883	(28, 24, 17, 27, 23, 14, 28, 0)	1	0.0491037517786026
1e-06	0.0198913229201245	2002323.5361382463	-56.909492993123976	(4, 1, 17, 13, 17, 28, 6, 28)	1	0.040048740804195404
0.001	0.0268843229201245	3432.0806138864587	-41.30004994529532	(4, 1, 17, 13, 17, 28, 6, 28)	1	0.040048740804195404
0.1	0.7198843229201245	68.1351264803098	-15.92560116683058	(4, 1, 17, 13, 17, 28, 6, 28)	1	0.040048740804195404
1e-06	0.013675320853059898	1148445.875932749	-57.23445230508273	(28, 2, 4, 26, 8, 22, 22, 25)	1	0.04707174003124237
0.001	0.020668320853059897	3860.3602363963014	-42.55722475883228	(28, 2, 4, 26, 8, 22, 22, 25)	1	0.04707174003124237
0.1	0.7136683208530599	68.68764113560064	-15.98417972169748	(28, 2, 4, 26, 8, 22, 22, 25)	1	0.04707174003124237
1e-06	0.015678602169712126	23212.26234195249	-47.774437575834355	(0, 1, 8, 18, 23, 21, 11, 16)	0	0.04380747303366661
0.001	0.02267160216971213	3213.2382862310515	-41.508347936627274	(0, 1, 8, 18, 23, 21, 11, 16)	0	0.04380747303366661
0.1	0.715671602169712	68.49172438344134	-15.964367523824516	(0, 1, 8, 18, 23, 21, 11, 16)	0	0.04380747303366661
1e-06	0.017688190906739207	9866.800840947311	-45.48491088696849	(9, 13, 8, 24, 16, 23, 10, 5)	0	0.04380745813250542
0.001	0.024681190906739207	2874.7075248027113	-40.86821834471036	(9, 13, 8, 24, 16, 23, 10, 5)	0	0.04380745813250542
0.1	0.7176811909067392	68.30679679873847	-15.945097384046559	(9, 13, 8, 24, 16, 23, 10, 5)	0	0.04380745813250542
1e-06	0.02088652634130016	1003862.6309205943	-49.63753723316542	(18, 4, 18, 2, 8, 10, 28, 14)	1	0.049990683794021606
0.001	0.027879526341300163	2829.6434231731114	-40.221597390072496	(18, 4, 18, 2, 8, 10, 28, 14)	1	0.049990683794021606
0.1	0.7208795263413001	68.00939195320045	-15.914258077147618	(18, 4, 18, 2, 8, 10, 28, 14)	1	0.049990683794021606
1e-06	0.014592835398459469	2003440.6349261063	-58.38715993200373	(11, 8, 24, 11, 14, 22, 21, 17)	1	0.04220566153526306
0.001	0.02158583539845947	3705.5532767070217	-42.24911399877679	(11, 8, 24, 11, 14, 22, 21, 17)	1	0.04220566153526306
0.1	0.7145858353984594	68.60239834891692	-15.975339149479371	(11, 8, 24, 11, 14, 22, 21, 17)	1	0.04220566153526306
1e-06	0.016789731865446255	1045276.444114169	-53.63311265271265	(25, 16, 1, 26, 1, 4, 14, 13)	1	0.04411571845412254
0.001	0.02378273186544625	3304.8648467524645	-41.3547012224422	(25, 16, 1, 26, 1, 4, 14, 13)	1	0.04411571845412254
0.1	0.7167827318654463	68.38957334810198	-15.953715564231448	(25, 16, 1, 26, 1, 4, 14, 13)	1	0.04411571845412254
1e-06	0.017911901072094477	1023672.7533287159	-52.708172972972676	(15, 22, 25, 25, 3, 23, 14, 21)	1	0.04744064062833786
0.001	0.024904901072094476	3249.2096584534156	-41.13361630972207	(15, 22, 25, 25, 3, 23, 14, 21)	1	0.04744064062833786
0.1	0.7179049010720945	68.28679586514681	-15.942977110213278	(15, 22, 25, 25, 3, 23, 14, 21)	1	0.04744064062833786
1e-06	0.016466651371668414	2011320.5864342963	-60.065344390146606	(11, 22, 3, 10, 7, 18, 3, 7)	1	0.04423091933131218
0.001	0.023459651371668413	4033.862627491403	-42.45781638672345	(11, 22, 3, 10, 7, 18, 3, 7)	1	0.04423091933131218
0.1	0.7164596513716683	68.44782351812667	-15.958297980477893	(11, 22, 3, 10, 7, 18, 3, 7)	1	0.04423091933131218
1e-06	0.024549464694102026	1002241.6502485761	-47.86608811099865	(28, 17, 14, 23, 3, 25, 2, 14)	1	0.053362008184194565
0.001	0.031542464694102025	2460.2726675302874	-39.18224264320764	(28, 17, 14, 23, 3, 25, 2, 14)	1	0.053362008184194565
0.1	0.724542464694102	67.66653260536009	-15.878827651852962	(28, 17, 14, 23, 3, 25, 2, 14)	1	0.053362008184194565
1e-06	0.02301177695099051	1003356.6074183892	-49.250938057955196	(2, 3, 20, 3, 22, 0, 5, 18)	1	0.04233238101005554
0.001	0.030004776950990512	2787.194038683508	-39.97945424036353	(2, 3, 20, 3, 22, 0, 5, 18)	1	0.04233238101005554
0.1	0.7230047769509905	67.82660991224974	-15.894548453015243	(2, 3, 20, 3, 22, 0, 5, 18)	1	0.04233238101005554
1e-06	0.0167191084900496	1004902.4801318811	-51.33788302540487	(14, 3, 16, 14, 28, 0, 21, 12)	1	0.048223480582237244
0.001	0.023712108490049608	3186.7854619368372	-41.33169349827077	(14, 3, 16, 14, 28, 0, 21, 12)	1	0.048223480582237244
0.1	0.7167121084900496	68.39775498758439	-15.954480272420179	(14, 3, 16, 14, 28, 0, 21, 12)	1	0.048223480582237244
1e-06	0.016370528458219763	12113.042137067801	-46.726005878703845	(21, 18, 14, 1, 28, 10, 17, 8)	0	0.04133071005344391
0.001	0.023363528458219766	3133.798906696311	-41.3542446407893	(21, 18, 14, 1, 28, 10, 17, 8)	0	0.04133071005344391
0.1	0.7163635284582198	68.43053822294681	-15.95786274409949	(21, 18, 14, 1, 28, 10, 17, 8)	0	0.04133071005344391
1e-06	0.024057448264861146	1004293.0771725638	-49.47932840729587	(19, 7, 18, 15, 28, 11, 23, 28)	1	0.04781065881252289
0.001	0.031050448264861145	2859.9659862107474	-39.92701096945615	(19, 7, 18, 15, 28, 11, 23, 28)	1	0.04781065881252289
0.1	0.7240504482648612	67.73346939481337	-15.884676488854561	(19, 7, 18, 15, 28, 11, 23, 28)	1	0.04781065881252289
1e-06	0.022443998388976975	9087.536352456438	-44.22988033919973	(23, 5, 3, 14, 11, 15, 7, 21)	0	0.04583688825368881
0.001	0.029436998388976978	2662.547911733672	-39.924012712320305	(23, 5, 3, 14, 11, 15, 7, 21)	0	0.04583688825368881
0.1	0.722436998388977	67.87260412169651	-15.899662958573069	(23, 5, 3, 14, 11, 15, 7, 21)	0	0.04583688825368881
1e-06	0.020673161364422515	1011082.7404648716	-51.56145388116022	(20, 22, 23, 20, 17, 14, 10, 19)	1	0.04417465254664421
0.001	0.02766616136442251	3199.463889948104	-40.70297709652737	(20, 22, 23, 20, 17, 14, 10, 19)	1	0.04417465254664421
0.1	0.7206661613644225	68.035954986897	-15.916659670270864	(20, 22, 23, 20, 17, 14, 10, 19)	1	0.04417465254664421
1e-06	0.022873541612200454	3318.5988106744926	-41.60451588570849	(12, 24, 3, 4, 25, 23, 5, 2)	0	0.049377065151929855
0.001	0.02986654161220046	2063.900203078256	-39.030822035743626	(12, 24, 3, 4, 25, 23, 5, 2)	0	0.049377065151929855
0.1	0.7228665416122005	67.81403325379914	-15.894557037988772	(12, 24, 3, 4, 25, 23, 5, 2)	0	0.049377065151929855
1e-06	0.016778142109356842	5063.4657675413055	-44.08053268186425	(19, 27, 5, 4, 28, 0, 12, 7)	0	0.04221958667039871
0.001	0.023771142109356845	2577.3104191578796	-40.59375757871557	(19, 27, 5, 4, 28, 0, 12, 7)	0	0.04221958667039871
0.1	0.7167711421093569	68.3789693160618	-15.953226202473594	(19, 27, 5, 4, 28, 0, 12, 7)	0	0.04221958667039871
1e-06	0.019651737986429805	2005988.470205741	-59.108638955305196	(3, 3, 18, 10, 17, 17, 19, 27)	1	0.04646451398730278
0.001	0.026644737986429804	3955.849069995812	-42.1828504549806	(3, 3, 18, 10, 17, 17, 19, 27)	1	0.04646451398730278
0.1	0.7196447379864298	68.1913576792479	-15.929709578156034	(3, 3, 18, 10, 17, 17, 19, 27)	1	0.04646451398730278
1e-06	0.021437180004198298	1003653.9121630725	-49.82342824927618	(15, 24, 10, 24, 23, 0, 22, 14)	1	0.045228876173496246
0.001	0.028430180004198304	2894.335908216303	-40.38570045498591	(15, 24, 10, 24, 23, 0, 22, 14)	1	0.045228876173496246
0.1	0.7214301800041983	67.9760846311519	-15.909892852078578	(15, 24, 10, 24, 23, 0, 22, 14)	1	0.045228876173496246
1e-06	0.0156187846025616	1006285.2544549966	-52.63368197256044	(10, 9, 10, 18, 4, 22, 26, 17)	1	0.043182373046875
0.001	0.0226117846025616	3493.719349640954	-42.009198643403785	(10, 9, 10, 18, 4, 22, 26, 17)	1	0.043182373046875
0.1	0.7156117846025616	68.51525106884324	-15.965882439883883	(10, 9, 10, 18, 4, 22, 26, 17)	1	0.043182373046875
1e-06	0.014819861536757375	3001751.1109833224	-64.71544893239826	(14, 14, 8, 3, 24, 8, 9, 14)	1	0.048659797757864
0.001	0.021812861536757377	4090.4312877955626	-42.63571708249967	(14, 14, 8, 3, 24, 8, 9, 14)	1	0.048659797757864
0.1	0.7148128615367574	68.58788691513966	-15.97348822452832	(14, 14, 8, 3, 24, 8, 9, 14)	1	0.048659797757864
1e-06	0.019646707762158325	7470.429998477815	-44.96530310107152	(18, 7, 17, 25, 15, 19, 9, 20)	0	0.041869234293699265
0.001	0.026639707762158325	2856.017915289307	-40.653283235803855	(18, 7, 17, 25, 15, 19, 9, 20)	0	0.041869234293699265
0.1	0.7196397077621584	68.13413329118869	-15.926704947566378	(18, 7, 17, 25, 15, 19, 9, 20)	0	0.041869234293699265
1e-06	0.012156079141568538	1025729.3360905558	-55.22429272176274	(26, 25, 8, 1, 14, 9, 26, 28)	1	0.04607629030942917
0.001	0.01914907914156854	3777.54135425467	-42.70189096591547	(26, 25, 8, 1, 14, 9, 26, 28)	1	0.04607629030942917
0.1	0.7121490791415686	68.82475130450236	-15.998613618257867	(26, 25, 8, 1, 14, 9, 26, 28)	1	0.04607629030942917
1e-06	0.02008054392059771	1003322.2782616604	-49.602346892486786	(4, 0, 18, 14, 24, 3, 1, 4)	1	0.04349202662706375
0.001	0.02707354392059771	2803.2414891511316	-40.337296971936766	(4, 0, 18, 14, 24, 3, 1, 4)	1	0.04349202662706375
0.1	0.7200735439205977	68.08649232987615	-15.922148553637546	(4, 0, 18, 14, 24, 3, 1, 4)	1	0.04349202662706375
1e-06	0.023500875116334505	4134.5653285604285	-41.949609553532966	(25, 23, 3, 22, 5, 13, 2, 18)	0	0.04707104712724686
0.001	0.030493875116334508	2172.999575970879	-39.061504309342645	(25, 23, 3, 22, 5, 13, 2, 18)	0	0.04707104712724686
0.1	0.7234938751163345	67.75721334339663	-15.888582862939677	(25, 23, 3, 22, 5, 13, 2, 18)	0	0.04707104712724686
1e-06	0.02178782077474577	1022451.9428082571	-51.45427404793294	(5, 2, 27, 18, 20, 3, 18, 25)	1	0.04565415903925896
0.001	0.028780820774745773	3017.2167049264567	-40.23789178242972	(5, 2, 27, 18, 20, 3, 18, 25)	1	0.04565415903925896
0.1	0.7217808207747457	67.9272324570588	-15.905650166437658	(5, 2, 27, 18, 20, 3, 18, 25)	1	0.04565415903925896
1e-06	0.021359546347429932	2003147.7383921975	-57.182356719830764	(6, 6, 12, 2, 14, 20, 10, 2)	1	0.04188663884997368
0.001	0.02835254634742993	3538.532359885575	-41.25921782704335	(6, 6, 12, 2, 14, 20, 10, 2)	1	0.04188663884997368
0.1	0.72135254634743	68.00722235102849	-15.91189393692829	(6, 6, 12, 2, 14, 20, 10, 2)	1	0.04188663884997368
1e-06	0.022073239733769137	1006058.5634777339	-50.65944323596125	(20, 13, 5, 18, 8, 5, 7, 15)	1	0.0486348532140255
0.001	0.02906623973376914	3104.9648209226552	-40.506643023724436	(20, 13, 5, 18, 8, 5, 7, 15)	1	0.0486348532140255
0.1	0.7220662397337693	67.91572808423874	-15.90368267732302	(20, 13, 5, 18, 8, 5, 7, 15)	1	0.0486348532140255
1e-06	0.010810941976720868	2006765.5849014232	-61.58712421238973	(9, 13, 10, 20, 28, 6, 9, 6)	1	0.04248490184545517
0.001	0.017803941976720868	4453.017026001287	-43.937064377715785	(9, 13, 10, 20, 28, 6, 9, 6)	1	0.04248490184545517
0.1	0.7108039419767208	68.9753072344281	-16.012904460423858	(9, 13, 10, 20, 28, 6, 9, 6)	1	0.04248490184545517
1e-06	0.021351691931622792	4677.112691479707	-42.923041008684606	(1, 7, 12, 25, 0, 20, 2, 15)	0	0.04381842166185379
0.001	0.02834469193162279	2380.8075326515095	-39.70689710563281	(1, 7, 12, 25, 0, 20, 2, 15)	0	0.04381842166185379
0.1	0.7213446919316229	67.96142505969038	-15.909530999963653	(1, 7, 12, 25, 0, 20, 2, 15)	0	0.04381842166185379
1e-06	0.01624599223901398	1005716.3173889609	-51.96599192981386	(10, 1, 6, 22, 20, 28, 10, 3)	1	0.03812260180711746
0.001	0.023238992239013982	3344.9312591355797	-41.60202336071297	(10, 1, 6, 22, 20, 28, 10, 3)	1	0.03812260180711746
0.1	0.716238992239014	68.44343013396913	-15.959126401836349	(10, 1, 6, 22, 20, 28, 10, 3)	1	0.03812260180711746
1e-06	0.01655009188125803	1004385.4548956244	-51.556171356491625	(8, 17, 16, 12, 5, 25, 4, 16)	1	0.045018505305051804
0.001	0.023543091881258034	3248.2944519406046	-41.59956703650448	(8, 17, 16, 12, 5, 25, 4, 16)	1	0.045018505305051804
0.1	0.7165430918812581	68.42935603844455	-15.95694704264936	(8, 17, 16, 12, 5, 25, 4, 16)	1	0.045018505305051804
1e-06	0.013910960645288984	1009442.5605070336	-52.93254060084707	(24, 22, 25, 5, 16, 8, 7, 27)	0	0.04373106360435486
0.001	0.02090396064528898	3435.6163508567893	-42.003461303045086	(24, 22, 25, 5, 16, 8, 7, 27)	0	0.04373106360435486
0.1	0.713903960645289	68.65625953657812	-15.981419549417884	(24, 22, 25, 5, 16, 8, 7, 27)	0	0.04373106360435486
1e-06	0.01566137600908299	9572.63165544923	-45.6807300337476	(12, 20, 6, 19, 9, 22, 14, 24)	0	0.0475274920463562
0.001	0.022654376009082985	2881.011498167086	-41.101411885592455	(12, 20, 6, 19, 9, 22, 14, 24)	0	0.0475274920463562
0.1	0.715654376009083	68.48597260196486	-15.964156037194613	(12, 20, 6, 19, 9, 22, 14, 24)	0	0.0475274920463562
1e-06	0.024120210037226954	7499.559638020502	-43.57469418037012	(18, 21, 5, 16, 13, 15, 27, 2)	0	0.04905274137854576
0.001	0.03111321003722695	2578.52415484041	-39.564169460667905	(18, 21, 5, 16, 13, 15, 27, 2)	0	0.04905274137854576
0.1	0.7241132100372271	67.71562683978114	-15.883439273786978	(18, 21, 5, 16, 13, 15, 27, 2)	0	0.04905274137854576
1e-06	0.01915410162093253	5188.171874761625	-43.38759113207766	(13, 10, 0, 24, 18, 8, 1, 3)	0	0.042413048446178436
0.001	0.026147101620932534	2438.4024355151196	-40.00918394454684	(13, 10, 0, 24, 18, 8, 1, 3)	0	0.042413048446178436
0.1	0.7191471016209326	68.15656462789576	-15.930241173758247	(13, 10, 0, 24, 18, 8, 1, 3)	0	0.042413048446178436
1e-06	0.029237832665803883	1001574.9220331267	-46.48724689811394	(2, 15, 4, 5, 17, 5, 13, 23)	1	0.051253221929073334
0.001	0.03623083266580388	2199.2249492606174	-38.213132079022806	(2, 15, 4, 5, 17, 5, 13, 23)	1	0.051253221929073334
0.1	0.7292308326658039	67.24024456068503	-15.83413152595973	(2, 15, 4, 5, 17, 5, 13, 23)	1	0.051253221929073334
1e-06	0.017180355516674746	1003358.6766074402	-50.360418489400274	(26, 3, 11, 2, 21, 8, 21, 14)	1	0.048522599041461945
0.001	0.024173355516674745	2950.769530488923	-40.94608369442947	(26, 3, 11, 2, 21, 8, 21, 14)	1	0.048522599041461945
0.1	0.7171733555166747	68.3494360192928	-15.949753499574197	(26, 3, 11, 2, 21, 8, 21, 14)	1	0.048522599041461945
1e-06	0.018162983845279528	1002702.5125354622	-49.565795781873334	(7, 17, 1, 20, 3, 26, 12, 12)	1	0.04508647322654724
0.001	0.025155983845279523	2753.9969944088725	-40.50946268020909	(7, 17, 1, 20, 3, 26, 12, 12)	1	0.04508647322654724
0.1	0.7181559838452795	68.2540719297815	-15.940074589688319	(7, 17, 1, 20, 3, 26, 12, 12)	1	0.04508647322654724
1e-06	0.018034581399585664	6482.216245853696	-44.24499872540727	(7, 20, 4, 0, 23, 25, 6, 10)	0	0.04355229064822197
0.001	0.025027581399585667	2617.819922494912	-40.43484814258131	(7, 20, 4, 0, 23, 25, 6, 10)	0	0.04355229064822197
0.1	0.7180275813995858	68.26484570061767	-15.941251977104473	(7, 20, 4, 0, 23, 25, 6, 10)	0	0.04355229064822197
1e-06	0.021657852230821353	2004095.5743075786	-57.8444483247126	(19, 2, 9, 6, 2, 16, 16, 24)	1	0.04586032032966614
0.001	0.028650852230821353	3704.408902313182	-41.540320339844946	(19, 2, 9, 6, 2, 16, 16, 24)	1	0.04586032032966614
0.1	0.7216508522308213	67.99880574272972	-15.910047821540552	(19, 2, 9, 6, 2, 16, 16, 24)	1	0.04586032032966614
1e-06	0.025457203488633156	1003172.8266169584	-48.52655761392775	(17, 24, 15, 10, 24, 23, 13, 18)	1	0.04942294582724571
0.001	0.03245020348863316	2646.051764307298	-39.43402385197483	(17, 24, 15, 10, 24, 23, 13, 18)	1	0.04942294582724571
0.1	0.7254502034886332	67.60285849263212	-15.871165755459153	(17, 24, 15, 10, 24, 23, 13, 18)	1	0.04942294582724571
1e-06	0.021940153657331922	2026923.4933693837	-59.66668266970041	(1, 8, 6, 6, 5, 15, 23, 23)	1	0.043607186526060104
0.001	0.02893315365733192	3834.18689327312	-41.542412098643865	(1, 8, 6, 6, 5, 15, 23, 23)	1	0.043607186526060104
0.1	0.7219331536573319	67.96451855342266	-15.906882298048785	(1, 8, 6, 6, 5, 15, 23, 23)	1	0.043607186526060104
1e-06	0.010445788764576854	3002150.3503970527	-65.90172764161879	(8, 8, 28, 0, 25, 8, 0, 19)	1	0.03817049413919449
0.001	0.017438788764576853	4297.34805085289	-43.538115666751	(8, 8, 28, 0, 25, 8, 0, 19)	1	0.03817049413919449
0.1	0.7104387887645768	68.99026033371703	-16.015436818621435	(8, 8, 28, 0, 25, 8, 0, 19)	1	0.03817049413919449
1e-06	0.01864411381850831	4966.281179641099	-43.72843893495368	(26, 24, 4, 17, 21, 9, 3, 20)	0	0.04550279304385185
0.001	0.02563711381850831	2532.890844182196	-40.29630189423904	(26, 24, 4, 17, 21, 9, 3, 20)	0	0.04550279304385185
0.1	0.7186371138185083	68.21047573235884	-15.935494984793916	(26, 24, 4, 17, 21, 9, 3, 20)	0	0.04550279304385185
1e-06	0.011490753402400838	3001946.3061250458	-65.52348414600866	(22, 25, 11, 1, 13, 25, 27, 22)	1	0.04425602778792381
0.001	0.01848375340240084	4220.505252953321	-43.28299288247134	(22, 25, 11, 1, 13, 25, 27, 22)	1	0.04425602778792381
0.1	0.7114837534024008	68.89346726927653	-16.005381238101332	(22, 25, 11, 1, 13, 25, 27, 22)	1	0.04425602778792381
1e-06	0.013952701183274331	2002733.0997550832	-58.148969647196324	(21, 11, 26, 4, 28, 13, 13, 21)	1	0.041601188480854034
0.001	0.02094570118327433	3631.5072050771246	-42.25903335371942	(21, 11, 26, 4, 28, 13, 13, 21)	1	0.041601188480854034
0.1	0.7139457011832743	68.65949772611393	-15.981386394085996	(21, 11, 26, 4, 28, 13, 13, 21)	1	0.041601188480854034
1e-06	0.014415914832560377	14371.377765838657	-47.04157761193664	(28, 24, 1, 25, 8, 20, 22, 4)	0	0.04366142675280571
0.001	0.021408914832560376	3130.0974911417647	-41.61586320503405	(28, 24, 1, 25, 8, 20, 22, 4)	0	0.04366142675280571
0.1	0.7144089148325604	68.6060533356091	-15.97638443727443	(28, 24, 1, 25, 8, 20, 22, 4)	0	0.04366142675280571
1e-06	0.014271078351708192	1005759.8415943383	-52.585473967381404	(7, 4, 9, 3, 21, 7, 12, 0)	1	0.04199385270476341
0.001	0.02126407835170819	3455.059316331003	-42.113469640994744	(7, 4, 9, 3, 21, 7, 12, 0)	1	0.04199385270476341
0.1	0.7142640783517082	68.63294010620133	-15.978478007188372	(7, 4, 9, 3, 21, 7, 12, 0)	1	0.04199385270476341
1e-06	0.020639331420063623	115393.2765746923	-48.844670815063495	(15, 20, 25, 26, 2, 9, 10, 6)	0	0.0470341295003891
0.001	0.027632331420063626	3170.1438667233715	-40.78431700054762	(15, 20, 25, 26, 2, 9, 10, 6)	0	0.0470341295003891
0.1	0.7206323314200637	68.04599906282652	-15.91734824957605	(15, 20, 25, 26, 2, 9, 10, 6)	0	0.0470341295003891
1e-06	0.019514948630317948	18402.125926034532	-45.23537201954677	(11, 23, 16, 0, 14, 7, 4, 10)	0	0.047439347952604294
0.001	0.026507948630317947	2688.1822966622417	-40.249521255665236	(11, 23, 16, 0, 14, 7, 4, 10)	0	0.047439347952604294
0.1	0.719507948630318	68.12907726303943	-15.927074016161217	(11, 23, 16, 0, 14, 7, 4, 10)	0	0.047439347952604294
