n_task	metric	accuracy
28	random	0.572144527707508
28	variance	0.5988904171693343
28	variance_mc	0.5693143266208098
28	log_det_mc	0.5557715265236157
28	inverse_trace_mc	0.5973264029381555
28	random	0.5713011866383154
28	variance	0.5992642845467817
28	variance_mc	0.5832827301433082
28	log_det_mc	0.5781057130750382
28	inverse_trace_mc	0.5798188552398145
28	random	0.5892348860595524
28	variance	0.5625
28	variance_mc	0.5771723768214825
28	log_det_mc	0.5511541749786264
28	inverse_trace_mc	0.583120368004089
28	random	0.5459469889592157
28	variance	0.605806099631932
28	variance_mc	0.5415493466175727
28	log_det_mc	0.5746717752027763
28	inverse_trace_mc	0.5328073089700996
28	random	0.5688435351500725
28	variance	0.6014423989371798
28	variance_mc	0.5726864640883977
28	log_det_mc	0.6046831075900843
28	inverse_trace_mc	0.589696071163825
28	random	0.5772631578947369
28	variance	0.5939163582820081
28	variance_mc	0.5634923790062892
28	log_det_mc	0.6160039638300507
28	inverse_trace_mc	0.536905101168424
28	random	0.5738822728560535
28	variance	0.5833203647794827
28	variance_mc	0.5951615951615952
28	log_det_mc	0.6009385986941236
28	inverse_trace_mc	0.552072712224892
28	random	0.5862023305084746
28	variance	0.5557715265236157
28	variance_mc	0.5746855285502425
28	log_det_mc	0.5970951054516515
28	inverse_trace_mc	0.6115312286679685
28	random	0.585899656199953
28	variance	0.5355070714470037
28	variance_mc	0.5755269320843092
28	log_det_mc	0.5662358114286055
28	inverse_trace_mc	0.603417250476074
28	random	0.5790083687000391
28	variance	0.5875946221218167
28	variance_mc	0.5703859624907263
28	log_det_mc	0.5814778325123153
28	inverse_trace_mc	0.5814778325123153
28	random	0.5875946221218167
28	variance	0.5467448035894149
28	variance_mc	0.5604472888388775
28	log_det_mc	0.5901639344262295
28	inverse_trace_mc	0.555997715506918
28	random	0.5507762586250958
28	variance	0.585899656199953
28	variance_mc	0.5451388888888888
28	log_det_mc	0.560033817008575
28	inverse_trace_mc	0.5561127676877202
28	random	0.5960525642992279
28	variance	0.587681875206594
28	variance_mc	0.5824542981241946
28	log_det_mc	0.6003613067767792
28	inverse_trace_mc	0.5832810145655449
28	random	0.5628910708359304
28	variance	0.6349750528023509
28	variance_mc	0.5585603967855349
28	log_det_mc	0.5944180669352799
28	inverse_trace_mc	0.588637510898995
28	random	0.5873684210526315
28	variance	0.572432486904588
28	variance_mc	0.5897112482544259
28	log_det_mc	0.5620650178990024
28	inverse_trace_mc	0.587690892038718
28	random	0.5607669391184783
28	variance	0.5615576284180935
28	variance_mc	0.5456027224081863
28	log_det_mc	0.5812576709262869
28	inverse_trace_mc	0.576789241042039
28	random	0.5892348860595524
28	variance	0.587690892038718
28	variance_mc	0.5709965539067445
28	log_det_mc	0.5595985849397155
28	inverse_trace_mc	0.5824542981241946
28	random	0.5651514183490928
28	variance	0.5981203087456676
28	variance_mc	0.6266213657518005
28	log_det_mc	0.547294053090061
28	inverse_trace_mc	0.5788317158029666
28	random	0.5771723768214825
28	variance	0.6100286875448243
28	variance_mc	0.5755362584435559
28	log_det_mc	0.6204933586337761
28	inverse_trace_mc	0.6021374706597193
28	random	0.5565626770330723
28	variance	0.5679455679455679
28	variance_mc	0.5730170496664195
28	log_det_mc	0.5972222222222222
28	inverse_trace_mc	0.5779310344827586
28	random	0.5572306791569086
28	variance	0.5868055555555556
28	variance_mc	0.5432455435338537
28	log_det_mc	0.5816012110128401
28	inverse_trace_mc	0.5764434806180536
28	random	0.5460098522167487
28	variance	0.5626587896782883
28	variance_mc	0.5555555555555556
28	log_det_mc	0.5676396066915131
28	inverse_trace_mc	0.5491155728544452
28	random	0.5764434806180536
28	variance	0.6010259333143346
28	variance_mc	0.5838896016963787
28	log_det_mc	0.5823451468111114
28	inverse_trace_mc	0.5668182802685726
28	random	0.5696665763079425
28	variance	0.5722103965836951
28	variance_mc	0.5722042757204024
28	log_det_mc	0.5899578703947405
28	inverse_trace_mc	0.5937064109627408
28	random	0.5806813197524245
28	variance	0.6089256958822176
28	variance_mc	0.565381284702766
28	log_det_mc	0.5491155728544452
28	inverse_trace_mc	0.585059052244139
28	random	0.5847465172941338
28	variance	0.5538093319394903
28	variance_mc	0.603982368606324
28	log_det_mc	0.6107812219218443
28	inverse_trace_mc	0.6129677124415964
28	random	0.5795885573347783
28	variance	0.5830244625648628
28	variance_mc	0.6168550856677477
28	log_det_mc	0.6019365676896256
28	inverse_trace_mc	0.6066529968711962
28	random	0.5671783407203297
28	variance	0.554716443431177
28	variance_mc	0.6149538610145062
28	log_det_mc	0.544434329482672
28	inverse_trace_mc	0.5738063168058138
28	random	0.5859614096850572
28	variance	0.6234759741812096
28	variance_mc	0.5970857312027497
28	log_det_mc	0.580691830186793
28	inverse_trace_mc	0.5858260469397147
28	random	0.5911613530529518
28	variance	0.5730355841632256
28	variance_mc	0.6092053842813722
28	log_det_mc	0.5588553544971784
28	inverse_trace_mc	0.5604472888388775
28	random	0.5755811178464035
28	variance	0.5841517580648015
28	variance_mc	0.5942726615977472
28	log_det_mc	0.5507106107686821
28	inverse_trace_mc	0.6519176264550537
28	random	0.5491237153379686
28	variance	0.6021675012003567
28	variance_mc	0.5970951054516515
28	log_det_mc	0.5555555555555556
28	inverse_trace_mc	0.574226172965151
28	random	0.5893274784019855
28	variance	0.5743842364532019
28	variance_mc	0.5706482416455303
28	log_det_mc	0.5903440482169764
28	inverse_trace_mc	0.5893624163097289
28	random	0.5719701602054543
28	variance	0.6023482584006332
28	variance_mc	0.5912081485452507
28	log_det_mc	0.5945409686157457
28	inverse_trace_mc	0.5722042757204024
28	random	0.5806315789473684
28	variance	0.5573963223937483
28	variance_mc	0.5807229195138782
28	log_det_mc	0.6249413970932958
28	inverse_trace_mc	0.5962006586797766
28	random	0.608752863199961
28	variance	0.5936514738743152
28	variance_mc	0.5787906374222698
28	log_det_mc	0.5833333333333334
28	inverse_trace_mc	0.5936514738743152
28	random	0.6008421052631578
28	variance	0.6127217820945297
28	variance_mc	0.5862023305084746
28	log_det_mc	0.6109473684210527
28	inverse_trace_mc	0.5988904171693343
28	random	0.5307198036242871
28	variance	0.5965934558493948
28	variance_mc	0.5806813197524245
28	log_det_mc	0.6018474279343845
28	inverse_trace_mc	0.6135834174809773
28	random	0.5451591942820013
28	variance	0.584
28	variance_mc	0.6219933848842355
28	log_det_mc	0.5873872956038918
28	inverse_trace_mc	0.5885378982436332
28	random	0.5780293972853224
28	variance	0.5974955277280859
28	variance_mc	0.5939013964092335
28	log_det_mc	0.5787906374222698
28	inverse_trace_mc	0.6135834174809773
28	random	0.5523278949462793
28	variance	0.5780999387876862
28	variance_mc	0.554153234103848
28	log_det_mc	0.6059941577108144
28	inverse_trace_mc	0.5945409686157457
