n_task	metric	cos_err	iteration	roi	n_parcel
6	variance	[0.8342229127883911, 0.8652758002281189, 0.8761191964149475, 0.7795143723487854, 0.8407996892929077, 0.7598494291305542, 0.7422676682472229, 0.7523844838142395, 0.8812214732170105, 0.8335320353507996, 0.730033814907074, 0.7788670063018799, 0.7265297174453735, 0.8467438220977783, 0.8944868445396423, 0.7251911163330078, 0.7583457827568054, 0.7607026696205139, 0.7344487309455872, 0.7471069097518921, 0.8166413903236389, 0.8369817733764648, 0.8640064001083374, 0.8090472221374512]	49	all	24
6	variance_mc	[0.8301799893379211, 0.7827918529510498, 0.8506292104721069, 0.716370701789856, 0.8281201124191284, 0.7315582036972046, 0.6305915117263794, 0.7571589946746826, 0.8812833428382874, 0.7923324704170227, 0.635284423828125, 0.7923872470855713, 0.7082534432411194, 0.8639260530471802, 0.8762753009796143, 0.6739177107810974, 0.8505670428276062, 0.7368738055229187, 0.7940182685852051, 0.6772437691688538, 0.7451741099357605, 0.8307329416275024, 0.9180696606636047, 0.7736464738845825]	49	all	24
6	log_det_mc	[0.7642496824264526, 0.783604085445404, 0.8111445903778076, 0.6818842887878418, 0.8045198917388916, 0.7321330308914185, 0.62578946352005, 0.7294119000434875, 0.8924046158790588, 0.7583792805671692, 0.5861997008323669, 0.7389988303184509, 0.6908779740333557, 0.7714605927467346, 0.8687133193016052, 0.6136990189552307, 0.8046131730079651, 0.7224565744400024, 0.760205864906311, 0.6697264313697815, 0.7519302368164062, 0.7993323802947998, 0.8235651850700378, 0.8143361806869507]	49	all	24
6	inverse_trace_mc	[0.814774215221405, 0.726675808429718, 0.8217007517814636, 0.6571372747421265, 0.8292556405067444, 0.7067162394523621, 0.7072639465332031, 0.7052248120307922, 0.8974621891975403, 0.7596387267112732, 0.6288629174232483, 0.7223649621009827, 0.6398846507072449, 0.8554508090019226, 0.8947014808654785, 0.5878345370292664, 0.8174980282783508, 0.7335206270217896, 0.7370081543922424, 0.6689156889915466, 0.6891196966171265, 0.8132997155189514, 0.8181871175765991, 0.773495078086853]	49	all	24
7	random	[0.8697119951248169, 0.7690765261650085, 0.842046856880188, 0.6939504146575928, 0.8351500630378723, 0.7468385696411133, 0.6956910490989685, 0.7597838044166565, 0.8420045971870422, 0.7996844053268433, 0.6691100001335144, 0.7760457396507263, 0.6632536053657532, 0.803097128868103, 0.843332827091217, 0.6493784785270691, 0.8467241525650024, 0.7242723107337952, 0.8315619826316833, 0.6743907928466797, 0.7978518009185791, 0.8096076250076294, 0.8499915599822998, 0.8199653625488281]	0	all	24
7	variance	[0.7926083207130432, 0.8001266717910767, 0.8684847950935364, 0.6852498650550842, 0.8206318616867065, 0.7720629572868347, 0.7143133282661438, 0.7252376675605774, 0.8404912948608398, 0.755601704120636, 0.6858863830566406, 0.7611726522445679, 0.6633574962615967, 0.8453819751739502, 0.8658984899520874, 0.6323346495628357, 0.8081257343292236, 0.7396747469902039, 0.7494316697120667, 0.7211949825286865, 0.7851186990737915, 0.7861534357070923, 0.8532325029373169, 0.7988055348396301]	0	all	24
7	variance_mc	[0.7832744121551514, 0.7938156723976135, 0.823902428150177, 0.6771550178527832, 0.7846068739891052, 0.7590656876564026, 0.6535308957099915, 0.7533656358718872, 0.8649038672447205, 0.8037978410720825, 0.6296932697296143, 0.742152214050293, 0.7027302384376526, 0.8823655247688293, 0.9180778861045837, 0.6599598526954651, 0.8792163133621216, 0.7899869084358215, 0.7555468678474426, 0.683799147605896, 0.8310363292694092, 0.8546003103256226, 0.8770849704742432, 0.8623828887939453]	0	all	24
7	log_det_mc	[0.7685742378234863, 0.8412145972251892, 0.8446704149246216, 0.6488734483718872, 0.797531008720398, 0.7183445692062378, 0.6788018941879272, 0.6996973752975464, 0.8618265986442566, 0.8054768443107605, 0.6033846139907837, 0.7456454038619995, 0.6408615112304688, 0.8350619077682495, 0.865522027015686, 0.6013454794883728, 0.7557897567749023, 0.7607848644256592, 0.7444532513618469, 0.7042297124862671, 0.7008231282234192, 0.7390784025192261, 0.8389054536819458, 0.7575759887695312]	0	all	24
7	inverse_trace_mc	[0.8036566972732544, 0.7423440217971802, 0.7592764496803284, 0.6671172976493835, 0.8304125666618347, 0.7161457538604736, 0.6463587284088135, 0.6791825890541077, 0.908315896987915, 0.8095226883888245, 0.668016791343689, 0.7419793009757996, 0.7193145155906677, 0.8945181369781494, 0.8731502294540405, 0.6464942693710327, 0.7957465052604675, 0.7373383641242981, 0.7638382911682129, 0.679388701915741, 0.7289249300956726, 0.7478026151657104, 0.8426567316055298, 0.7925582528114319]	0	all	24
7	random	[0.8323301672935486, 0.83869868516922, 0.8998264074325562, 0.7821484804153442, 0.8618765473365784, 0.7920514345169067, 0.7264376282691956, 0.7847934365272522, 0.8575518131256104, 0.8272513151168823, 0.7235167026519775, 0.817549467086792, 0.7424088716506958, 0.9086496233940125, 0.9246755242347717, 0.7066625952720642, 0.8518106341362, 0.7691731452941895, 0.7543303370475769, 0.7934866547584534, 0.8390274047851562, 0.8590870499610901, 0.944199800491333, 0.8647561073303223]	1	all	24
7	variance	[0.8068451881408691, 0.8154200315475464, 0.8159790635108948, 0.6877021789550781, 0.8479290008544922, 0.7497544884681702, 0.6152187585830688, 0.7116085886955261, 0.8812570571899414, 0.7695088982582092, 0.609612762928009, 0.7340232729911804, 0.6433100700378418, 0.8341126441955566, 0.8942632079124451, 0.6322932243347168, 0.7954105138778687, 0.7290435433387756, 0.7516766786575317, 0.6940389275550842, 0.7904375791549683, 0.8494956493377686, 0.8761828541755676, 0.7253016829490662]	1	all	24
7	variance_mc	[0.8189893960952759, 0.7995030879974365, 0.8523796200752258, 0.6338286995887756, 0.7772111892700195, 0.7186511754989624, 0.6301145553588867, 0.7105165123939514, 0.8751088380813599, 0.8071380853652954, 0.6015499234199524, 0.7213344573974609, 0.6840118765830994, 0.8171448707580566, 0.8628294467926025, 0.7573859095573425, 0.8150945901870728, 0.7428866624832153, 0.7654293179512024, 0.6841841340065002, 0.8201567530632019, 0.7676963210105896, 0.8413247466087341, 0.7842639088630676]	1	all	24
7	log_det_mc	[0.7717328667640686, 0.6968455910682678, 0.8243507146835327, 0.6395452618598938, 0.8086666464805603, 0.7055870294570923, 0.6006155014038086, 0.7007747888565063, 0.8824930191040039, 0.7772524356842041, 0.6225712895393372, 0.7155871391296387, 0.6320015788078308, 0.8151535391807556, 0.8699719309806824, 0.6138808131217957, 0.8207768797874451, 0.7925018668174744, 0.7183960676193237, 0.701984703540802, 0.7353647947311401, 0.78704434633255, 0.7965701222419739, 0.8011054396629333]	1	all	24
7	inverse_trace_mc	[0.7868773341178894, 0.7167907953262329, 0.8631525039672852, 0.60075843334198, 0.7777997255325317, 0.7218788862228394, 0.6301692724227905, 0.6826094388961792, 0.8468480110168457, 0.7222997546195984, 0.5821919441223145, 0.7444028854370117, 0.6008270978927612, 0.7858484983444214, 0.8785133361816406, 0.6056708097457886, 0.7701492309570312, 0.7040455341339111, 0.7264575958251953, 0.7144392728805542, 0.761070191860199, 0.7236174941062927, 0.8758181929588318, 0.8019210696220398]	1	all	24
7	random	[0.7986654043197632, 0.7892131805419922, 0.8241708874702454, 0.7126599550247192, 0.8746500611305237, 0.8258970975875854, 0.7246541976928711, 0.7279729843139648, 0.8846687078475952, 0.8239363431930542, 0.7182082533836365, 0.7737577557563782, 0.7258156538009644, 0.8744705319404602, 0.9163364171981812, 0.6748325228691101, 0.8000025153160095, 0.7607517838478088, 0.7698640823364258, 0.6907332539558411, 0.8231074810028076, 0.7772778868675232, 0.8373419046401978, 0.7878745198249817]	2	all	24
7	variance	[0.8060315251350403, 0.8640639185905457, 0.8167334794998169, 0.6689155697822571, 0.8170769214630127, 0.7500901818275452, 0.6354279518127441, 0.7005479335784912, 0.8418602347373962, 0.8021484017372131, 0.6525289416313171, 0.7656082510948181, 0.6126736998558044, 0.8348683714866638, 0.8932772874832153, 0.6301974058151245, 0.7924599051475525, 0.7733413577079773, 0.7417367696762085, 0.7256452441215515, 0.7373310923576355, 0.7753601670265198, 0.8209967613220215, 0.7915329933166504]	2	all	24
7	variance_mc	[0.8067972660064697, 0.734014093875885, 0.824184238910675, 0.6240789890289307, 0.8011033535003662, 0.7291972041130066, 0.5987530946731567, 0.759128987789154, 0.8765946626663208, 0.788869321346283, 0.6065077781677246, 0.7495473027229309, 0.6606684327125549, 0.7805355191230774, 0.8550294041633606, 0.6328849196434021, 0.7732588648796082, 0.6876721382141113, 0.7730497121810913, 0.666129469871521, 0.7184169888496399, 0.7904444932937622, 0.8472729921340942, 0.7968361377716064]	2	all	24
7	log_det_mc	[0.806560218334198, 0.7486488223075867, 0.7779732942581177, 0.6219031810760498, 0.8049761056900024, 0.7169371247291565, 0.6742900013923645, 0.7507978677749634, 0.8616663813591003, 0.800148606300354, 0.6266223788261414, 0.7457053065299988, 0.6348797082901001, 0.8094420433044434, 0.8819063305854797, 0.6498432159423828, 0.8211451172828674, 0.690424382686615, 0.7606658339500427, 0.6776179075241089, 0.7632441520690918, 0.824377715587616, 0.8686249256134033, 0.7947605848312378]	2	all	24
7	inverse_trace_mc	[0.7830263376235962, 0.7568772435188293, 0.8234975934028625, 0.6261667609214783, 0.802215576171875, 0.7540879845619202, 0.6494197845458984, 0.7391267418861389, 0.8586351871490479, 0.7864784002304077, 0.5885109901428223, 0.7664363980293274, 0.6444910168647766, 0.8085833787918091, 0.8564015030860901, 0.6451401710510254, 0.7811592817306519, 0.7072688937187195, 0.7904167771339417, 0.7014769315719604, 0.8339303731918335, 0.8009942770004272, 0.9185747504234314, 0.8099524974822998]	2	all	24
7	random	[0.8074135184288025, 0.7551984786987305, 0.8766409754753113, 0.7272262573242188, 0.8234538435935974, 0.7598220705986023, 0.6552470326423645, 0.7369872331619263, 0.8727293610572815, 0.7938113212585449, 0.6603028178215027, 0.7684349417686462, 0.7183183431625366, 0.8283493518829346, 0.9252644777297974, 0.688073456287384, 0.8278818726539612, 0.7374438047409058, 0.7657361626625061, 0.7017781138420105, 0.7848943471908569, 0.8206899166107178, 0.850368320941925, 0.850915789604187]	3	all	24
7	variance	[0.8195786476135254, 0.8493167161941528, 0.805074155330658, 0.6344301700592041, 0.811919093132019, 0.7123245000839233, 0.6554924249649048, 0.6992118954658508, 0.8835728764533997, 0.7796171307563782, 0.6081516146659851, 0.7520263195037842, 0.6534883975982666, 0.8204837441444397, 0.9058747887611389, 0.6140523552894592, 0.7774013876914978, 0.7060688138008118, 0.7208014726638794, 0.7541622519493103, 0.7706971168518066, 0.7724555730819702, 0.8486523628234863, 0.7592217326164246]	3	all	24
7	variance_mc	[0.8017261028289795, 0.8033586740493774, 0.8369064331054688, 0.6305222511291504, 0.802966833114624, 0.7181248068809509, 0.6179036498069763, 0.7499299645423889, 0.8566347360610962, 0.7417494058609009, 0.5785346627235413, 0.6834737658500671, 0.6505700349807739, 0.768941342830658, 0.8356474041938782, 0.6159996390342712, 0.8143507838249207, 0.6755827069282532, 0.7399965524673462, 0.6703704595565796, 0.7372316718101501, 0.7625904083251953, 0.7994580268859863, 0.7408912777900696]	3	all	24
7	log_det_mc	[0.7860755324363708, 0.7325479984283447, 0.787665605545044, 0.6461624503135681, 0.8388134837150574, 0.714106559753418, 0.6807100772857666, 0.6925324201583862, 0.8807210922241211, 0.7684563994407654, 0.5926447510719299, 0.7614402174949646, 0.6756000518798828, 0.8196113109588623, 0.8826254606246948, 0.6425169110298157, 0.749506413936615, 0.7492872476577759, 0.7759634852409363, 0.6826554536819458, 0.6698723435401917, 0.7908200621604919, 0.8962894082069397, 0.7434473037719727]	3	all	24
7	inverse_trace_mc	[0.7788161039352417, 0.7365843653678894, 0.785266637802124, 0.6286985874176025, 0.8187924027442932, 0.7506776452064514, 0.5876039266586304, 0.7289277911186218, 0.8808220028877258, 0.7894219756126404, 0.5800336599349976, 0.7862821817398071, 0.6720712780952454, 0.7760133743286133, 0.920948326587677, 0.6802622675895691, 0.7428207397460938, 0.7353172302246094, 0.7617039084434509, 0.7028442621231079, 0.7283064126968384, 0.8027646541595459, 0.8062760829925537, 0.7922302484512329]	3	all	24
7	random	[0.7807797789573669, 0.759722113609314, 0.8507096171379089, 0.6631084084510803, 0.8412633538246155, 0.7284653186798096, 0.6577062010765076, 0.7312856316566467, 0.8673484325408936, 0.7688454985618591, 0.6267798542976379, 0.7425791025161743, 0.668751060962677, 0.8037685751914978, 0.8564097881317139, 0.6155279278755188, 0.7780188918113708, 0.7409159541130066, 0.7755314111709595, 0.7260916233062744, 0.774357259273529, 0.7765262722969055, 0.8847875595092773, 0.7743943333625793]	4	all	24
7	variance	[0.7985682487487793, 0.7926490306854248, 0.8267444968223572, 0.643652081489563, 0.8268303871154785, 0.7042263150215149, 0.6262277960777283, 0.761296808719635, 0.8665484189987183, 0.7657668590545654, 0.6091043949127197, 0.7481096386909485, 0.64125657081604, 0.8032541275024414, 0.8805141448974609, 0.6574422717094421, 0.8033015131950378, 0.6942736506462097, 0.7672911882400513, 0.6643399596214294, 0.7570518851280212, 0.7631716132164001, 0.8751049041748047, 0.7516841292381287]	4	all	24
7	variance_mc	[0.8106087446212769, 0.880371630191803, 0.8836688995361328, 0.7563647627830505, 0.8542531132698059, 0.7589763402938843, 0.6236160397529602, 0.7520482540130615, 0.9177854657173157, 0.8100601434707642, 0.6696372628211975, 0.753940761089325, 0.6571945548057556, 0.8144927024841309, 0.9134185910224915, 0.7033118009567261, 0.735497236251831, 0.7619735598564148, 0.7609282732009888, 0.6893264651298523, 0.8197956681251526, 0.8024048805236816, 0.8795113563537598, 0.7388020753860474]	4	all	24
7	log_det_mc	[0.7804334759712219, 0.7632544636726379, 0.8013729453086853, 0.6395521759986877, 0.8089287281036377, 0.7576454877853394, 0.6262833476066589, 0.7005679607391357, 0.8781934976577759, 0.760315477848053, 0.6211591362953186, 0.758890688419342, 0.6409119367599487, 0.8252039551734924, 0.9082362055778503, 0.6135834455490112, 0.7520914673805237, 0.7298440933227539, 0.7434754967689514, 0.6550180912017822, 0.7049708366394043, 0.8198010921478271, 0.8489554524421692, 0.7775609493255615]	4	all	24
7	inverse_trace_mc	[0.7919625043869019, 0.7227516770362854, 0.8411562442779541, 0.653020977973938, 0.8071507811546326, 0.7415410876274109, 0.6988948583602905, 0.677735447883606, 0.8902532458305359, 0.7956788539886475, 0.6328392028808594, 0.7959851026535034, 0.6764161586761475, 0.7554898858070374, 0.8886743187904358, 0.6006925702095032, 0.8559089303016663, 0.7330225706100464, 0.7217445969581604, 0.6884000897407532, 0.7219727635383606, 0.7900427579879761, 0.8453481793403625, 0.7816025018692017]	4	all	24
7	random	[0.7971695065498352, 0.7527304887771606, 0.8342428803443909, 0.7005754709243774, 0.8474491834640503, 0.7392353415489197, 0.7138425707817078, 0.7296558618545532, 0.8703633546829224, 0.7963106036186218, 0.6472078561782837, 0.76153963804245, 0.693061888217926, 0.8295507431030273, 0.880836009979248, 0.6769601106643677, 0.7867181897163391, 0.743120014667511, 0.7304984927177429, 0.7614507079124451, 0.7936297655105591, 0.8396790027618408, 0.8295504450798035, 0.8014364838600159]	5	all	24
7	variance	[0.7955513596534729, 0.7242587804794312, 0.7925150394439697, 0.6113401651382446, 0.8444263935089111, 0.723788321018219, 0.6154122948646545, 0.7235325574874878, 0.897860050201416, 0.7291091084480286, 0.5665507912635803, 0.7524257898330688, 0.6327531933784485, 0.7607384920120239, 0.8990087509155273, 0.6010170578956604, 0.7762500643730164, 0.7129366397857666, 0.759318470954895, 0.673406183719635, 0.7228682041168213, 0.7068803310394287, 0.8186342716217041, 0.7383818626403809]	5	all	24
7	variance_mc	[0.820176362991333, 0.8228101134300232, 0.8196651935577393, 0.6866485476493835, 0.7974650263786316, 0.7317425012588501, 0.6283031702041626, 0.7583495378494263, 0.8432804942131042, 0.770332932472229, 0.6212772727012634, 0.753420352935791, 0.6393335461616516, 0.8210986256599426, 0.855372965335846, 0.6000275611877441, 0.7806029319763184, 0.7831456065177917, 0.739844024181366, 0.6693424582481384, 0.7928110957145691, 0.8084256649017334, 0.8422581553459167, 0.752846360206604]	5	all	24
7	log_det_mc	[0.8057021498680115, 0.7137517333030701, 0.8262524008750916, 0.6774475574493408, 0.7940370440483093, 0.7378345727920532, 0.5884613990783691, 0.6713717579841614, 0.8625869154930115, 0.7710346579551697, 0.6000664234161377, 0.7563498020172119, 0.641979455947876, 0.7821142673492432, 0.8657552003860474, 0.6046744585037231, 0.8089905381202698, 0.6666432023048401, 0.771246612071991, 0.654055655002594, 0.7329745888710022, 0.758509635925293, 0.8231935501098633, 0.813029944896698]	5	all	24
7	inverse_trace_mc	[0.7927789092063904, 0.7247793674468994, 0.8117602467536926, 0.6903900504112244, 0.8194559216499329, 0.7266188859939575, 0.6500356197357178, 0.6671698689460754, 0.8765137195587158, 0.7831950187683105, 0.6302856206893921, 0.725978672504425, 0.6750929355621338, 0.7897818088531494, 0.8970617651939392, 0.602400004863739, 0.9154905676841736, 0.6708688139915466, 0.8064618706703186, 0.6574490070343018, 0.7126795649528503, 0.7628525495529175, 0.8010537624359131, 0.8540657758712769]	5	all	24
7	random	[0.7742197513580322, 0.7712581753730774, 0.8194326162338257, 0.6368778347969055, 0.8190240859985352, 0.7231523990631104, 0.6229524612426758, 0.6810910105705261, 0.8570936918258667, 0.7870277166366577, 0.7006672024726868, 0.7259947061538696, 0.6598741412162781, 0.829506516456604, 0.8908815383911133, 0.602857768535614, 0.8556448221206665, 0.728568971157074, 0.7366769909858704, 0.6910912990570068, 0.648120105266571, 0.8209834098815918, 0.8837050795555115, 0.8081488013267517]	6	all	24
